[-65, -96, -112, -120, -124, -126, -127, -119, -78, -8, 61, 134, 172, 181, 177, 108, 0, -63, -95, -111, -92, -57, 4, 22, 20, 17, -3, -36, -34, 16, 79, 123, 161, 153, 102, 68, 22, -5, -27, -49, -59, -62, -61, -59, -43, -24, -13, -6, -4, -5, -6, -2, 1, 1, 1, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[-46, -86, -107, -117, -123, -126, -127, -128, -128, -101, -42, 34, 109, 133, 155, 135, 79, -14, -70, -98, -111, -68, -31, 4, 18, 13, -10, -17, 0, 36, 81, 68, 38, 11, -5, -31, -35, -28, -32, -31, -35, -42, -39, -30, -23, -20, -17, -9, -3, -1, -3, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[-8, -60, -94, -111, -119, -124, -126, -127, -128, -106, -48, 34, 64, 114, 139, 121, 99, 1, -62, -94, -111, -120, -115, -94, -67, -41, -24, -6, -6, -18, -10, 6, 60, 91, 96, 48, -8, -20, -32, -26, -35, -39, -37, -30, -25, -22, -20, -18, -14, -10, -5, -2, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[-29, -48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, -68, -96, -112, -120, -124, -126, -127, -128, -128, -91, -28, 0, 70, 70, 80, 30, -33, -80, -103, -116, -96, -57, -37, -17, 3, 10, -5, -10, 14, 49, 86, 104, 79, 33, 5, 8, -16, -36, -22, -16, -22, -26, -29, -28, -29, -26, -21, -13, -7, -4, -2, -1, 0, 1, 3, 1, 0, -1, -1, 0, 0, 0, 0, 0, 0, -1, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -2, -2, -1, 0, 0, 0, 0, 0]
[-108, -80, 46, 32, 52, 8, -58, -92, -110, -119, -124, -106, -61, -31, 0, 7, -2, -9, 2, 26, 51, 70, 48, 29, 0, -24, -40, -39, -44, -45, -40, -33, -27, -20, -17, -14, -13, -11, -7, -4, -2, -2, 0, 2, 2, 1, 0, 0, 0, 0, -2, -1, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[-27, -75, -101, -115, -121, -125, -127, -128, -128, -128, -111, -80, -25, 60, 45, 78, 32, -42, -84, -106, -117, -123, -112, -68, -60, -43, -32, -40, -24, -26, 7, 41, 32, 30, 31, 15, 12, 0, -5, -9, -27, -34, -30, -24, -22, -19, -15, -10, -6, -3, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[-73, -100, -114, -121, -125, 57, 104, 89, 65, 23, 32, 28, 60, 39, -7, -9, -7, -27, -28, -20, -21, -31, -41, -43, -37, -30, -23, -17, -11, -7, -3, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[-104, -96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
